0
2
5
11
5
5
9
5
4
7
2
6
0
13
9
0
9
13
7
0
13
13
7
0
12
6
5
2
4
13
2
10
10
6
0
10
5
13
2
7
5
9
9
6
2
11
3
5
1
9
11
2
10
1
7
3
10
4
1
6
13
1
7
10
5
9
9
12
8
13
2
5
5
11
13
4
13
8
9
2
3
10
11
10
0
3
5
9
13
8
13
4
4
11
10
5
12
9
5
11
4
11
11
1
12
1
7
13
3
2
8
5
6
2
4
13
7
5
1
12
7
9
7
11
2
0
0
4
5
12
3
10
9
12
13
11
1
9
10
5
3
10
7
6
11
4
6
6
13
12
8
3
4
1
11
1
7
3
1
9
7
8
9
4
6
7
3
12
6
8
12
0
1
1
1
12
12
11
7
11
8
0
0
8
9
2
12
2
9
0
4
7
5
13
9
0
5
0
6
12
12
10
12
4
13
6
7
2
3
0
4
12
4
10
6
13
11
12
4
8
13
5
2
1
7
5
4
4
13
8
5
0
0
13
11
5
7
12
0
5
0
10
13
6
10
0
9
5
7
10
0
5
8
4
1
0
2
11
12
13
1
5
6
3
8
5
2
5
5
6
10
11
7
4
7
11
9
11
12
1
13
8
10
9
7
4
13
5
6
4
7
6
8
8
2
5
7
7
1
5
8
11
10
7
11
3
2
10
3
10
0
10
1
11
4
11
1
0
6
6
1
10
4
13
12
7
3
10
4
8
0
12
13
0
13
8
7
8
0
7
1
0
6
10
12
4
6
7
7
13
10
8
10
10
6
8
11
13
7
12
13
6
5
7
2
8
2
6
8
10
6
0
10
10
3
7
7
4
3
0
5
13
1
5
5
5
6
2
7
5
3
4
0
6
8
8
1
5
3
1
8
12
13
0
0
4
1
5
8
10
8
11
5
1
6
2
1
7
4
11
8
8
2
6
1
8
7
7
12
3
12
3
2
5
2
0
10
12
11
12
1
0
12
11
1
4
12
6
3
5
0
0
9
3
11
3
11
10
0
2
10
3
7
2
13
12
8
9
13
2
2
1
5
4
5
3
0
10
11
9
10
13
3
0
4
2
9
7
11
4
6
6
4
11
4
2
1
11
6
11
7
2
6
1
13
0
10
3
6
6
9
10
1
2
6
12
10
10
12
9
0
13
1
10
5
5
1
5
12
8
1
6
9
7
6
2
9
2
7
13
9
0
10
0
2
0
5
6
7
0
2
10
10
2
8
4
7
11
3
5
8
7
4
1
4
2
6
6
2
2
4
11
12
3
0
7
3
5
8
13
5
2
6
0
10
10
7
10
9
6
13
2
5
8
6
9
11
0
8
2
1
7
8
10
8
3
9
12
7
12
3
8
8
11
1
10
0
1
4
10
2
4
0
8
6
7
5
1
2
11
7
8
3
9
10
0
0
2
11
13
2
10
9
2
11
3
3
4
9
11
12
3
6
13
6
10
12
1
13
5
13
13
10
12
0
2
3
8
5
2
12
6
7
2
6
6
11
7
8
2
0
6
7
10
9
1
9
8
10
0
5
5
6
13
9
0
4
10
4
3
0
3
12
3
4
12
12
9
12
2
5
1
10
3
10
4
2
12
8
9
2
0
9
4
8
7
6
11
2
5
13
11
10
7
7
1
2
6
11
4
5
11
9
4
0
3
12
6
10
6
10
9
0
10
4
1
6
6
4
7
4
3
2
8
11
0
5
8
1
10
9
6
8
9
8
12
9
12
8
2
11
13
4
10
9
7
4
12
1
6
7
3
2
7
10
13
1
4
1
12
7
12
1
7
2
8
2
9
1
0
5
0
8
7
12
9
9
7
13
11
2
11
10
8
5
3
2
6
13
3
7
3
7
4
1
9
0
8
0
11
10
2
4
2
11
5
7
5
1
9
3
7
0
1
5
5
10
8
6
0
7
6
13
3
2
13
3
2
12
5
4
2
8
10
7
4
1
2
3
13
0
11
10
8
9
7
3
9
3
5
9
4
7
1
12
11
7
2
13
0
9
11
12
5
12
8
0
3
0
12
6
6
13
7
0
5
13
12
2
12
10
11
13
9
2
5
9
8
13
1
11
0
12
12
3
0
13
9
9
3
12
2
11
4
11
2
3
1
13
11
10
0
1
9
7
10
8
5
0
2
8
3
3
10
0
1
12
12
7
3
7
4
0
0
10
12
6
12
5
2
3
7
6
7
12
6
10
2
0
0
10
3
9
13
12
5
13
0
0
8
4
